x-position,y-position,x-target,y-target
353.986,125.986,354,126.2
353.986,125.986,354,126.2
353.986,125.986,354,126.2
353.986,125.986,354,126.2
353.986,125.986,354,126.2
353.986,125.986,354,126.2
353.986,125.986,354,126.2
353.986,125.986,354,126.2
353.986,125.986,354,126.201
353.986,125.986,354,126.201
353.986,125.986,354,126.201
353.986,125.986,354,126.201
353.986,125.986,354,126.202
353.986,125.986,354,126.202
353.986,125.986,354,126.203
353.986,125.986,354,126.203
353.986,125.986,354,126.204
353.986,125.986,354,126.205
353.986,125.986,354,126.206
353.986,125.986,354,126.207
353.986,125.986,354,126.208
353.986,125.986,354,126.209
353.986,125.986,354,126.21
353.986,125.986,354,126.212
353.986,125.986,354,126.213
353.986,125.986,354,126.215
353.986,125.986,354,126.217
353.986,125.986,354,126.219
353.986,125.986,354,126.221
353.986,125.986,354,126.223
353.986,125.986,354,126.226
353.986,125.986,354,126.228
353.986,125.986,354,126.231
353.986,125.986,354,126.234
353.986,125.986,354,126.237
353.986,125.986,354,126.241
353.986,125.986,354,126.244
353.986,125.986,354,126.248
353.986,125.986,354,126.252
353.986,125.986,354,126.256
353.986,125.986,354,126.26
353.986,125.986,354,126.265
353.986,125.986,354,126.269
353.986,125.986,354,126.274
353.986,125.986,354,126.28
353.986,125.986,354,126.285
353.986,125.986,354,126.291
353.986,125.986,354,126.297
353.986,125.986,354,126.303
353.986,125.986,354,126.309
353.986,125.986,354,126.316
353.986,125.986,354,126.323
353.986,125.986,354,126.33
353.986,125.986,354,126.337
353.986,125.986,354,126.345
353.986,125.986,354,126.353
353.986,125.986,354,126.361
353.986,125.986,354,126.37
353.986,125.986,354,126.379
353.986,125.986,354,126.388
353.986,125.986,354,126.397
353.986,125.986,354,126.407
353.986,125.986,354,126.417
353.986,125.986,354,126.427
353.986,125.986,354,126.438
353.986,125.986,354,126.449
353.986,125.986,354,126.46
353.986,125.986,354,126.471
353.986,125.986,354,126.483
353.986,125.986,354,126.495
353.986,125.986,354,126.508
353.986,125.986,354,126.521
353.986,125.986,354,126.534
353.986,125.986,354,126.548
353.986,125.986,354,126.562
353.986,125.986,354,126.576
353.986,125.986,354,126.59
353.986,125.986,354,126.605
353.986,125.986,354,126.621
353.986,125.986,354,126.636
353.986,125.986,354,126.653
353.986,125.986,354,126.669
353.986,125.986,354,126.686
353.986,125.986,354,126.703
353.986,125.986,354,126.721
353.986,125.986,354,126.738
353.986,125.986,354,126.757
353.986,125.986,354,126.776
353.986,125.986,354,126.795
353.986,125.986,354,126.814
353.986,125.986,354,126.834
353.986,125.986,354,126.854
353.986,125.986,354,126.875
353.986,125.986,354,126.896
353.986,125.986,354,126.918
353.986,125.986,354,126.94
353.986,125.986,354,126.962
353.986,125.986,354,126.985
353.986,125.986,354,127.008
353.986,125.986,354,127.032
353.986,125.986,354,127.056
353.986,125.986,354,127.081
353.986,125.986,354,127.105
353.986,125.986,354,127.131
353.986,125.986,354,127.157
353.986,125.986,354,127.183
353.986,125.986,354,127.21
353.986,125.986,354,127.237
353.986,125.986,354,127.264
353.986,125.986,354,127.293
353.986,125.986,354,127.321
353.986,125.986,354,127.35
353.986,125.986,354,127.379
353.986,125.986,354,127.409
353.986,125.986,354,127.44
353.986,125.986,354,127.471
353.986,125.986,354,127.502
353.986,125.986,354,127.534
353.986,125.986,354,127.566
353.986,125.986,354,127.599
353.986,125.986,354,127.632
353.986,125.986,354,127.666
353.986,125.986,354,127.7
353.986,125.986,354,127.734
353.986,125.986,354,127.77
353.986,125.986,354,127.805
353.986,125.986,354,127.841
353.986,125.986,354,127.878
353.986,125.986,354,127.915
353.986,125.986,354,127.953
353.986,125.986,354,127.991
353.986,125.986,354,128.029
353.986,125.986,354,128.069
353.986,125.986,354,128.108
353.986,125.986,354,128.148
353.986,125.986,354,128.189
353.986,125.986,354,128.23
353.986,125.986,354,128.272
353.986,125.986,354,128.314
353.986,125.986,354,128.357
353.986,125.986,354,128.4
353.986,125.986,354,128.444
353.986,125.986,354,128.488
353.986,125.986,354,128.533
353.986,125.986,354,128.578
353.986,125.986,354,128.624
353.986,125.986,354,128.67
353.986,125.986,354,128.717
353.986,125.986,354,128.765
353.986,125.986,354,128.813
353.986,125.986,354,128.861
353.986,125.986,354,128.91
353.986,125.986,354,128.96
353.986,125.986,354,129.01
353.986,125.986,354,129.061
353.986,125.986,354,129.112
353.986,125.986,354,129.163
353.986,125.986,354,129.216
353.986,125.986,354,129.269
353.986,125.986,354,129.322
353.986,125.986,354,129.376
353.986,125.986,354,129.43
353.986,125.986,354,129.485
353.986,125.986,354,129.541
